@RELATION test

@ATTRIBUTE review REAL
@ATTRIBUTE np1 REAL
@ATTRIBUTE np2 REAL
@ATTRIBUTE np1ispr {false,true}
@ATTRIBUTE np2ispr {false,true}
@ATTRIBUTE np2isdefnp {false,true}
@ATTRIBUTE np2isdemnp {false,true}
@ATTRIBUTE distance REAL
@ATTRIBUTE numberagreement {false,true}
@ATTRIBUTE isbetween {false,true}
@ATTRIBUTE hasbetween {false,true}
@ATTRIBUTE comparative {false,true}
@ATTRIBUTE sentiment {0,1,2}
@ATTRIBUTE bothpropername {false,true}
@ATTRIBUTE subString {false,true}
@ATTRIBUTE headMatch {false,true}
@ATTRIBUTE exactMatch {false,true}
@ATTRIBUTE PMI {0,1,2,3,4,10,11}
@ATTRIBUTE relativeClause {false,true}
@ATTRIBUTE coref {false,true}

@DATA
8,1,13,false,true,false,false,4,true,false,false,false,2,false,false,false,false,10,false,false
8,11,12,false,false,false,false,0,true,true,false,false,2,false,false,false,false,10,false,false
8,6,12,false,false,false,false,2,true,false,false,false,2,false,false,false,false,10,false,false
8,4,12,false,false,false,false,2,true,false,false,false,2,false,false,false,false,10,false,false
8,3,12,false,false,false,false,3,true,false,false,false,2,false,false,false,false,10,false,false
8,2,12,false,false,false,false,3,true,false,false,false,2,false,false,false,false,10,false,false
8,1,12,false,false,false,false,3,true,false,false,false,2,false,false,false,false,10,false,false
8,10,11,true,false,true,false,0,true,false,false,false,2,false,false,false,false,10,false,false
8,9,11,false,false,true,false,0,true,false,false,false,2,false,false,false,false,10,false,false
8,8,11,true,false,true,false,1,true,false,false,false,2,false,false,false,false,10,false,false
8,7,11,false,false,true,false,1,true,false,false,false,2,false,false,false,false,10,false,false
8,6,11,false,false,true,false,2,true,false,false,false,2,false,false,false,false,10,false,false
8,5,11,true,false,true,false,2,true,false,false,false,2,false,false,false,false,10,false,false
8,4,11,false,false,true,false,2,true,false,false,false,2,false,false,false,false,10,false,false
8,3,11,false,false,true,false,3,true,false,false,false,2,false,false,false,false,10,false,false
8,2,11,false,false,true,false,3,true,false,false,false,2,false,false,false,false,10,false,false
8,1,11,false,false,true,false,3,true,false,false,false,2,false,false,false,false,10,false,false
8,0,11,false,false,true,false,4,false,false,false,false,2,false,false,false,false,10,false,false
8,6,10,false,true,false,false,2,true,false,false,false,2,false,false,false,false,10,false,true
8,4,10,false,true,false,false,2,true,false,false,false,2,false,false,false,false,10,false,true
8,3,10,false,true,false,false,3,true,false,false,false,2,false,false,false,false,10,false,false
8,2,10,false,true,false,false,3,true,false,false,false,2,false,false,false,false,10,false,false
8,1,10,false,true,false,false,3,true,false,false,false,2,false,false,false,false,10,false,false
8,6,9,false,false,false,false,2,true,false,false,false,2,false,false,false,false,10,false,false
8,4,9,false,false,false,false,2,true,false,false,false,2,false,false,false,false,10,false,false
8,3,9,false,false,false,false,3,true,false,false,false,2,false,false,false,false,10,false,false
8,2,9,false,false,false,false,3,true,false,false,false,2,false,false,false,false,10,false,false
8,1,9,false,false,false,false,3,true,false,false,false,2,false,false,false,false,10,false,false
8,6,8,false,true,false,false,1,true,false,false,false,2,false,false,false,false,10,false,true
8,4,8,false,true,false,false,1,true,false,false,false,1,false,false,false,false,10,false,true
8,3,8,false,true,false,false,2,true,false,false,false,2,false,false,false,false,10,false,false
8,2,8,false,true,false,false,2,true,false,false,false,2,false,false,false,false,10,false,false
8,1,8,false,true,false,false,2,true,false,false,false,2,false,false,false,false,10,false,false
8,6,7,false,false,true,false,1,true,false,false,false,2,false,false,false,false,10,false,true
8,4,7,false,false,true,false,1,true,false,false,false,1,true,false,false,false,10,false,true
8,3,7,false,false,true,false,2,true,false,false,false,2,false,false,false,false,10,false,false
8,2,7,false,false,true,false,2,true,false,false,false,2,true,false,false,false,10,false,false
8,1,7,false,false,true,false,2,true,false,false,false,2,false,false,false,false,10,false,false
8,5,6,true,false,true,false,0,true,true,false,false,2,false,false,false,false,3,false,true
8,4,6,false,false,true,false,0,true,false,false,false,2,false,false,true,false,1,false,true
8,3,6,false,false,true,false,1,true,false,false,false,2,false,false,true,false,1,false,false
8,2,6,false,false,true,false,1,true,false,false,false,1,false,false,false,false,2,false,false
8,1,6,false,false,true,false,1,true,false,false,false,2,false,false,true,false,1,false,false
8,0,6,false,false,true,false,2,false,false,false,false,2,false,false,false,false,0,false,false
8,4,5,false,true,false,false,0,true,false,false,false,2,false,false,false,false,10,false,true
8,3,5,false,true,false,false,1,true,false,false,false,2,false,false,false,false,10,false,false
8,2,5,false,true,false,false,1,true,false,false,false,1,false,false,false,false,10,false,false
8,1,5,false,true,false,false,1,true,false,false,false,2,false,false,false,false,10,false,false
8,3,4,false,false,false,false,1,true,false,false,false,2,false,false,true,false,10,false,false
8,2,4,false,false,false,false,1,true,false,false,false,1,true,false,false,false,10,false,false
